Date,Algorithm_Value,SPY_Value,Historical_SPY_Value,Historical_Algo_Value,Sim_ID
2000-08-18,10536.57,0.00,12357.80,28883.19,9
2000-08-21,10542.70,0.00,12424.88,28835.21,9
2000-08-22,10553.69,0.00,12404.24,28964.56,9
2000-08-23,10539.35,0.00,12453.25,29021.50,9
2000-08-24,10551.63,0.00,12491.95,29004.44,9
2000-08-25,10552.67,0.00,12486.79,29064.93,9
2000-08-28,10544.43,0.00,12529.36,29066.87,9
2000-08-29,10538.68,0.00,12531.95,29143.92,9
2000-08-30,10527.84,0.00,12411.98,29079.06,9
2000-08-31,10515.43,0.00,12577.09,29265.73,9
2000-09-01,10521.69,0.00,12589.99,29518.22,9
2000-09-05,10532.32,0.00,12489.38,29589.53,9
2000-09-06,10547.51,0.00,12347.48,29439.46,9
2000-09-07,10544.03,0.00,12453.25,29509.60,9
2000-09-08,10571.59,0.00,12368.11,29646.23,9
2000-09-11,10568.56,0.00,12350.06,29838.32,9
2000-09-12,10584.09,0.00,12259.76,30013.19,9
2000-09-13,10628.65,0.00,12292.01,30085.09,9
2000-09-14,10591.50,0.00,12353.93,30176.66,9
2000-09-15,10612.88,0.00,12083.65,30375.93,9
2000-09-18,10603.58,0.00,11972.44,30427.91,9
2000-09-19,10587.82,0.00,12081.07,30523.33,9
2000-09-20,10588.14,0.00,11991.84,30787.48,9
2000-09-21,10573.95,0.00,11809.49,31044.88,9
2000-09-22,10584.21,0.00,12024.16,31061.36,9
2000-09-25,10558.79,0.00,11938.81,31477.59,9
2000-09-26,10549.94,0.00,11786.22,31648.29,9
2000-09-27,10531.76,0.00,11848.29,31804.46,9
2000-09-28,10497.30,0.00,12000.88,32074.65,9
2000-09-29,10484.94,0.00,11887.09,32463.46,9
2000-10-02,10511.31,0.00,11905.19,32593.62,9
2000-10-03,10502.83,0.00,11793.98,32585.23,9
2000-10-04,10547.10,0.00,11892.26,32437.75,9
2000-10-05,10562.74,0.00,11933.64,32303.84,9
2000-10-06,10518.08,0.00,11675.00,32684.68,9
2000-10-09,10538.48,0.00,11587.06,32588.68,9
2000-10-10,10540.58,0.00,11395.67,32642.83,9
2000-10-11,10531.07,0.00,11299.98,32975.18,9
2000-10-12,10550.40,0.00,11018.05,33172.78,9
2000-10-13,10587.88,0.00,11385.33,33482.27,9
2000-10-16,10578.26,0.00,11437.05,33632.54,9
2000-10-17,10570.08,0.00,11152.55,33840.17,9
2000-10-18,10573.05,0.00,11111.17,34263.27,9
2000-10-19,10556.83,0.00,11530.16,33789.59,9
2000-10-20,10549.99,0.00,11579.30,33807.45,9
2000-10-23,10553.01,0.00,11631.03,34237.47,9
2000-10-24,10520.29,0.00,11553.44,34282.07,9
2000-10-25,10518.28,0.00,11281.87,34318.18,9
2000-10-26,10503.13,0.00,11312.90,34426.64,9
2000-10-27,10526.66,0.00,11527.58,34599.45,9
2000-10-30,10502.66,0.00,11631.03,34734.17,9
2000-10-31,10500.74,0.00,11831.47,35286.62,9
2000-11-01,10466.08,0.00,11791.39,35560.72,9
2000-11-02,10503.12,0.00,11810.78,35671.98,9
2000-11-03,10505.05,0.00,11817.25,35784.10,9
2000-11-06,10487.12,0.00,11900.02,35802.04,9
2000-11-07,10489.39,0.00,11897.43,35963.21,9
2000-11-08,10467.93,0.00,11633.62,35993.34,9
2000-11-09,10499.67,0.00,11589.65,35873.16,9
2000-11-10,10486.99,0.00,11307.73,35986.27,9
2000-11-13,10495.62,0.00,11219.80,35789.19,9
2000-11-14,10457.53,0.00,11514.64,35590.70,9
2000-11-15,10462.36,0.00,11550.85,35853.13,9
2000-11-16,10528.76,0.00,11369.80,36189.27,9
2000-11-17,10516.05,0.00,11309.02,36296.21,9
2000-11-20,10542.53,0.00,11147.38,36453.37,9
2000-11-21,10520.45,0.00,11204.27,36258.38,9
2000-11-22,10521.69,0.00,10936.58,36309.60,9
2000-11-24,10479.16,0.00,11160.31,36286.40,9
2000-11-27,10477.54,0.00,11258.59,36326.10,9
2000-11-28,10480.46,0.00,11064.61,36546.56,9
2000-11-29,10469.47,0.00,11043.91,36632.84,9
2000-11-30,10455.71,0.00,10948.22,37006.76,9
2000-12-01,10476.49,0.00,10943.05,37043.58,9
2000-12-04,10516.84,0.00,11036.16,36982.35,9
2000-12-05,10502.10,0.00,11398.26,37129.98,9
2000-12-06,10491.32,0.00,11215.91,37351.30,9
2000-12-07,10488.92,0.00,11062.02,37542.61,9
